id,business_type,address,dba_name,city,state,valid_license_for
"2003354240","All Other Professional Scientific and Technical Services","9815 N SKILES AVE","TEAM KRULL LLC","KANSAS CITY","MO","20251231"
"1749295744","All Other Professional Scientific and Technical Services","27943 SECO CANYON RD","SCOREHOLIO INC","SANTA CLARITA","CA","20251231"
"1215234688","All Other Miscellaneous Retailers","7130 WORNALL RD","FRESH GREEN LLC","KANSAS CITY","MO","20251231"
"1321525888","Electrical Contractors and Other Wiring Installation Contractors","2807 W 91ST TER","FLEEMAN SPENCER","LEAWOOD","KS","20251231"
"1191439488","Administrative Management and General Management Consulting Services","904 W 17TH ST","ANDERSON JON SCOTT","KANSAS CITY","MO","20251231"
"1221020800","Tobacco Product and Electronic Cigarette Merchant Wholesalers","629 CEPI DR","FRANCHISE WHOLESALE CO INC","CHESTERFIELD","MO","20251231"
"1947058816","Computer Systems Design Services","3713 E 114TH TER","CX SOLUTION LLC.","KANSAS CITY","MO","20241231"
"705563776","Commercial and Institutional Building Construction","4949 HADLEY ST","JANSSEN GLASS & DOOR LLC","SHAWNEE","KS","20251231"
"1963549312","Commercial Photography","7716 NE 108TH TER","LEVERAGED EXCELLENCE VIRTUAL SERVICES LLC","KANSAS CITY","MO","20251231"
"1338528384","Home Health Care Services","1004 W 100TH ST","MCNAMARA KATHERINE E","KANSAS CITY","MO","20261231"
"368307328","Piece Goods Notions and Other Dry Goods Merchant Wholesalers","1519 W 16TH ST","SIERRA BUILDING PRODUCTS","KANSAS CITY","MO","20251231"
"1305862784","Roofing Contractors","3775 AIRPORT RD","BPL VENTURES LLC","COLORADO SPRINGS","CO","20251231"
"575417472","Gift Novelty and Souvenir Retailers","118 SOUTHWEST BLVD","BLUE GALLERY LLC","KANSAS CITY","MO","20251231"
"1419084416","Administrative Management and General Management Consulting Services","200 N POINT CTR E","SSG SUB LLC","ALPHARETTA","GA","20251231"
"1027865728","Lessors of Residential Buildings and Dwellings","8839 EVANSTON WAY","RMORG INVESTMENTS LLC","KANSAS CITY","MO","20251231"
"1829376640","All Other Specialty Food Retailers","8581 N GREEN HILLS RD","SALSA DELIGHT LLC","KANSAS CITY","MO","20241231"
"358032000","Computing Infrastructure Providers Data Processing Web Hosting and Related Services","8116 WARD PARKWAY PLZ","LEXBE INC.","KANSAS CITY","MO","20251231"
"1903624832","Other Activities Related to Real Estate","1804 SWIFT AVE","OPES PROPERTY MANAGEMENT LLC","KANSAS CITY","MO","20251231"
"1481272448","Pet Care (except Veterinary) Services","2939 CHERRY ST","SIMPLY WONDERFUL LLC","KANSAS CITY","MO","20251231"
"301224576","All Other Professional Scientific and Technical Services","10650 TREENA ST","KELAR PACIFIC LLC","SAN DIEGO","CA","20251231"
"2029747328","Offices of Dentists","8043 WORNALL RD","WALDO DENTAL CARE LLC","KANSAS CITY","MO","20251231"
"133190272","Other Personal Care Services","111 NE 91ST ST","BODY PHARM LLC","KANSAS CITY","MO","20251231"
"1305136256","Freight Transportation Arrangemen","10502 N AMBASSADOR DR","BESTWAY INTERNATIONAL INC","KANSAS CITY","MO","20251231"
"434725504","Administrative Management and General Management Consulting Services","5400 BLUE RIDGE CUTOFF","REN-TOPIA SHORT TERM RENTAL MANAGMENT COMPANY LLC","RAYTOWN","MO","20251231"
"1927031936","Motor Vehicle Parts (Used) Merchant Wholesalers","3901 N SKILES AVE","KANSAS CITY AUTO AUCTION LLC","KANSAS CITY","MO","20241231"
"903029376","Offices of Real Estate Agents and Brokers","1017 PEBBLE BEACH DR","LUSH LIFE REALTY LLC","LANSING","KS","20251231"
"96418944","Beauty Salons","9556 N MCGEE ST","DELILAH DEVELOPMENT LLC","KANSAS CITY","MO","20251231"
"1119169664","Commercial and Institutional Building Construction","19015 MADISON ST","WEIGEL CONSTRUCTION INC","SPRING HILL","KS","20251231"
"790856320","Electronic and Precision Equipment Repair and Maintenance","4015 MILL ST","WARRANTY LOGISTICS LLC","KANSAS CITY","MO","20251231"
"1002708096","All Other Professional Scientific and Technical Services","4349 N CHOUTEAU TRFY","NKC NAILS","KANSAS CITY","MO","20251231"
"144964736","Industrial Building Construction","10940 NW 76TH ST","STEEL CREEK CONSTRUCTION & DEVELOPMENT LLC","PARKVILLE","MO","20251231"
"2072978048","Lessors of Other Real Estate Property","109 SE CRESCENT ST","LAST CALL HEATING COOLING AND ELECTRICAL LLC","LEES SUMMIT","MO","20251231"
"1315953792","Beauty Salons","880 W BLUE RIDGE BLVD","GREAT NAILS LLC","KANSAS CITY","MO","20241231"
"1736217216","Plumbing Heating and Air-Conditioning Contractors","1856 E 600TH RD","DC ELECTRICAL HEATING AND COOLING LLC","LECOMPTON","KS","20251231"
"1962263168","Lessors of Other Real Estate Property","18 E WHITTIER ST","SINGER KC LLC","KANSAS CITY","MO","20251231"
"1242661504","Lessors of Other Real Estate Property","3230 BENTON BLVD","GREENLINE REAL ESTATE INVESTMENTS","KANSAS CITY","MO","20251231"
"154037376","Commercial and Institutional Building Construction","3318 S BELLECHASE DR","STUCKER CONSTRUCTION INC","GRAIN VALLEY","MO","20251231"
"542990976","Security Guards and Patrol Services","303 N STADIUM BLVD","VETERANS SECURITY SERVICES LLC","COLUMBIA","MO","20241231"
"437222528","Computer Systems Design Services","350 TOWNSEND ST","SIGSENSE TECHNOLOGIES INC.","SAN FRANCISCO","CA","20241231"
"1005789824","Tax Preparation Services","8102 NE 98TH TER","WEBB MEGHAN M","KANSAS CITY","MO","20251231"
"1744858240","Employment Placement Agencies","PO BOX 29048","HOWROYD WRIGHT EMPLOYMENT AGENCY","GLENDALE","CA","20251231"
"724148864","Insurance Agencies and Brokerages","4804 LAUREL CANYON BLVD","ANSWER FINANCIAL INC","VALLEY VILLAGE","CA","20251231"
"1385927296","Limited-Service Restaurants","500 E RED BRIDGE RD","SDI REDBRIDGE KC MO LLC","KANSAS CITY","MO","20251231"
"1921098368","All Other Professional Scientific and Technical Services","1 GLAUKOS WAY","GLAUKOS CORPORATION","ALISO VIEJO","CA","20251231"
"290970752","Commercial and Institutional Building Construction","16900 NW 136TH ST","STINNETT STONE & SUPPLY LLC","PLATTE CITY","MO","20251231"
"1833880704","Specialized Automotive Repair","340 E GREGORY BLVD","TROKEY MARK A","KANSAS CITY","MO","20251231"
"98767488","Other Computer Related Services","12975 WORLDGATE DR","KNIGHT POINT SYSTEMS LLC","HERNDON","VA","20251231"
"1081072768","All Other Professional Scientific and Technical Services","1217 S DESOTO RD","CARRIEOKE PRODUCTIONS","LANSING","KS","20251231"
"549289088","Residential Remodelers","3923 SW REGATTA DR","REHAB PLUS KC LLC","LEES SUMMIT","MO","20251231"
"1966015104","Snack and Nonalcoholic Beverage Bars","4101 TROOST AVE","ANCHOR ISLAND COFFEE LLC","KANSAS CITY","MO","20251231"
"844176512","Child Care Services","3505 E 9TH ST","SAMUEL KIDS INC","KANSAS CITY","MO","20251231"
"1154761344","Testing Laboratories and Services","5901 E FRONT ST","SIGMA UTILITY SOLUTIONS","KANSAS CITY","MO","20251231"
"2037994112","Administrative Management and General Management Consulting Services","5128 HARRIS AVE","HADBRIDGE LLC","KANSAS CITY","MO","20251231"
"396792448","All Other General Merchandise Retailers","131 S MONROE ST","BARRETT CRISTA L","VERSAILLES","MO","20251231"
"476549760","Janitorial Services","8305 E 106TH TER","UNTIL IT'S COMPLETE JANITORIAL SERVICES LLC","KANSAS CITY","MO","20251231"
"48886912","All Other Business Support Services","7652 N OAK TRFY","NORTHLAND POOL MANAGEMENT CO","GLADSTONE","MO","20251231"
"1858830976","All Other Specialty Trade Contractors","426 GRANITE DR","ECO ELECTRIC LLC","RAYMORE","MO","20251231"
"1577910912","Breweries","1735 OAK ST","NIMBLE BREWING LLC","KANSAS CITY","MO","20241231"
"1049566336","All Other General Merchandise Retailers","3435 INDEPENDENCE AVE","AUTO ZONE STORES INC","KANSAS CITY","MO","20251231"
"1533217920","Commercial and Institutional Building Construction","PO BOX 762","FOSTER ROBERT P","LIBERTY","MO","20251231"
"1990861440","Commercial and Institutional Building Construction","13511 E 54TH TER","KMKD LLC","KANSAS CITY","MO","20251231"
"606792832","Commercial and Institutional Building Construction","800 N AGNES AVE","WESTERN WATERPROOFING CO INC","KANSAS CITY","MO","20251231"
"1841958016","Automotive Body Paint and Interior Repair and Maintenance","11803 GRANDVIEW RD","GUZMAN FIDEL LEON","KANSAS CITY","MO","20251231"
"1951113856","Drugs and Druggists' Sundries Merchant Wholesalers","7045 COLLEGE BLVD","EVERSANA LIFE SCIENCE SERVICES LLC","OVERLAND PARK","KS","20251231"
"288023168","All Other Professional Scientific and Technical Services","1800 WALNUT ST","BAR MEDICI LLC","KANSAS CITY","MO","20251231"
"1400332928","Wine and Distilled Alcoholic Beverage Merchant Wholesalers","2540 19TH ST","PROST HOLDINGS LLC","DENVER","CO","20241231"
"1914391680","All Other Miscellaneous Manufacturing","2401 NICHOLSON AVE","COMET INDUSTRIES INC","KANSAS CITY","MO","20251231"
"1422834816","Janitorial Services","4741 CENTRAL ST","B W FACILITY SOLUTIONS INC","KANSAS CITY","MO","20251231"
"1344504448","Roofing Contractors","400 LAS COLINAS BLVD W","RESTORE MASTERS CONTRACTING LLC","IRVING","TX","20251231"
"1902150272","Electrical Contractors and Other Wiring Installation Contractors","1917 E SPRUCE ST","LAKE ELECTRIC OF MISSOURI LLC.","OLATHE","KS","20251231"
"411263616","Lessors of Nonresidential Buildings (except Miniwarehouses)","700 E 4TH ST","JOHNSON CREW RENTALS LLC","KANSAS CITY","MO","20241231"
"827232896","Tobacco Manufacturing","PO BOX 550","TARBELL MANAGEMENT GROUP LLC","HOGANSBURG","NY","20251231"
"468020352","Landscaping Services","9816 N DONNELLY AVE","CUTTING GREEN LAWN CARE LLC","KANSAS CITY","MO","20251231"
"1434608256","Other Foundation Structure and Building Exterior Contractors","5904 TROTT RD","KC PREMIER CONCRETE LLC","BELTON","MO","20251231"
"992640128","Home Health Care Services","2420 E LINWOOD BLVD","DYNAMIC UNITY CDS LLC","KANSAS CITY","MO","20251231"
"1176243328","Commercial and Institutional Building Construction","PO BOX 1109","COOK & ASSOCIATES CONSTRUCTION CO INC","SANTA ROSA BEACH","FL","20241231"
"714695296","Other Electronic Parts and Equipment Merchant Wholesalers","32250 W 166TH ST","S&S ELECTRONICS LLC","GARDNER","KS","20251231"
"446643328","Residential Remodelers","1708 WORCESTER LN","MASTERCRAFT CONSTRUCTION SERVICESLLC","COLUMBIA","MO","20251231"
"1370440320","Electrical Contractors and Other Wiring Installation Contractors","200 E 15TH AVE","NORTH KANSAS CITY UNDERGROUND INC","NORTH KANSAS CITY","MO","20251231"
"1668902016","Commercial and Institutional Building Construction","5450 W 295TH ST","HERMAN ELECTRIC INC","LOUISBURG","KS","20251231"
"519103104","Lessors of Other Real Estate Property","618 NE 114TH TER","VALLEY23 INVESTMENTS LLC","KANSAS CITY","MO","20251231"
"1767969408","Insurance Agencies and Brokerages","6132 N CHELSEA AVE","SWANSON REBECCA","KANSAS CITY","MO","20251231"
"1567005824","Cemeteries and Crematories","8520 PROSPECT AVE","MASON CREMATORY LLC","KANSAS CITY","MO","20251231"
"1448231552","All Other Professional Scientific and Technical Services","2001 GRAND BLVD","UNDERCOVER INK LLC","KANSAS CITY","MO","20251231"
"1204359808","Wood Kitchen Cabinet and Countertop Manufacturing","4807 MERCIER ST","BOOTLACE DESIGN AND BUILD LLC","KANSAS CITY","MO","20251231"
"203516160","Commercial and Institutional Building Construction","210 BONAIR AVE","LTCI LTD","HATBORO","PA","20251231"
"1133071488","Insurance Agencies and Brokerages","ONE SUN LIFE EXECUTIVE PARK","SOLIDIFY SOFTWARE LLC","WELLESLEY","AL","20251231"
"1341526656","Beauty Salons","5545 N OAK TRFY","KG CUTS LLC","KANSAS CITY","MO","20251231"
"1270647936","Automotive Parts and Accessories Retailers","2699 NE 52ND TER","GOODYEAR TIRE & RUBBER CO","KANSAS CITY","MO","20251231"
"313598592","Custom Computer Programming Services","2500 NORTHWINDS PKWY","ALITHYA RANZAL LLC","ALPHARETTA","GA","20261231"
"493052544","Flat Rate 89","6031 CONNECTION DR","BFS OPERATIONS LLC","IRVING","TX","20251231"
"1970781312","Tile and Terrazzo Contractors","13704 E HARVEST LN","NUNEZ ALEX A","PECULIAR","MO","20251231"
"74792064","Teleproduction and Other Postproduction Services","12123 GRAND AVE","IMMERSIVE VISUALS LLC","KANSAS CITY","MO","20251231"
"439063168","Car Washes","4103 N OAK TRFY","VALUE CAR RENTALS LLC","KANSAS CITY","MO","20251231"
"955028096","Lessors of Nonresidential Buildings (except Miniwarehouses)","7148 PROSPECT AVE","THE PLACE 2BE EVENT CENTER LLC","KANSAS CITY","MO","20251231"
"104119424","Marketing Consulting Services","11501 PALMER AVE","CARTER'S MARKETING LLC","KANSAS CITY","MO","20241231"
"1675551360","Painting and Wall Covering Contractors","9582 MARION PARK DR","BRUSHWORX LLC","KANSAS CITY","MO","20241231"
"1036131456","Flat Rate 42","4077 N NORFLEET RD","FEDEX FREIGHT EAST","KANSAS CITY","MO","20251231"
"572527232","Masonry Contractors","1013 NE 74TH ST","SHARP BRICK AND STONE LLC","GLADSTONE","MO","20251231"
"992939136","Commercial and Institutional Building Construction","6709 W 119TH ST","CMG CONSTRUCTION INC","OVERLAND PARK","KS","20261231"
"666967168","Supermarkets and Other Grocery Retailers (except Convenience Retailers)","5330 NW 64TH ST","HY VEE INC","KANSAS CITY","MO","20251231"
"1465705088","Drycleaning and Laundry Services (except Coin-Operated)","11999 COUNTY ROAD 363","HOLIDAY LAUNDRY LLC","SAINT JOSEPH","MO","20251231"
"1930863232","Administrative Management and General Management Consulting Services","4240 BLUE RIDGE BLVD","EQUITABLE DEVELOPMENT PARTNERS LLC","KANSAS CITY","MO","20241231"
"1273827968","Lessors of Other Real Estate Property","421 GARFIELD AVE","BLACK CAT HOLDINGS LLC","KANSAS CITY","MO","20251231"
"873140864","Beauty Salons","3725 BROADWAY BLVD","MF SALON LLC","KANSAS CITY","MO","20241231"
"1694366848","Flat Rate 79","1601  UTICA S AVE","BRIGHT HEALTH MANAGEMENT INC.","MINNEAPOLIS","MN","20251231"
"1513374336","Lessors of Other Real Estate Property","524 S TEJON ST","DB ICEHOUSE LLC","COLORADO SPRINGS","CO","20251231"
"24154752","Flooring Contractors","680 RIVER FALLS RD","ROYALTY PROS INC","EDWARDSVILLE","KS","20251231"
"1878057600","Misc Rate 108","631 W 69TH TER","RIGHTPOINT CONSULTING LLC","KANSAS CITY","MO","20251231"
"375487616","Employment Placement Agencies","9020 OVERLOOK BLVD","STAFFING AS A MISSION LLC","BRENTWOOD","TN","20251231"
"678724224","All Other Professional Scientific and Technical Services","9943 N CHARLOTTE ST","WOODSON MARK A","KANSAS CITY","MO","20251231"
"758137472","Automotive Oil Change and Lubrication Shops","10150 WORNALL RD","VALVOLINE LLC","KANSAS CITY","MO","20251231"
"195748480","Couriers and Express Delivery Services","16657 E 23RD ST S","GRACE AND PEACE DELIVERIES INC","INDEPENDENCE","MO","20251231"
"115376768","Janitorial Services","8935 CAMBRIDGE AVE","TAWANA M BEECHAM","KANSAS CITY","MO","20241231"
"992141952","Professional Employer Organizations","2882 PROSPECT PARK DR","SAMUEL HALE 2 LLC","RANCHO CORDOVA","CA","20241231"
"359001216","All Other Professional Scientific and Technical Services","2929 MCGEE TRFY","UNION HILL DEVELOPMENT CO","KANSAS CITY","MO","20241231"
"1556980352","Temporary Help Services","190 S LA SALLE ST","INSURANCE STAFFERS INC.","CHICAGO","IL","20251231"
"9142912","Landscaping Services","3850 N DENVER AVE","TORRES FAMILY LANDSCAPING LLC","KANSAS CITY","MO","20261231"
"1840538240","Commercial and Institutional Building Construction","13105 DOVER AVE","7B COMMERCIAL CONSTRUCTION LLC","LUBBOCK","TX","20251231"
"922915456","Plumbing Heating and Air-Conditioning Contractors","11624 PALMER AVE","NIMS MECHANICAL SERVICES LLC","KANSAS CITY","MO","20251231"
"486498944","Software Publishers","905 MCGEE ST","SAILE","KANSAS CITY","MO","20241231"
"994296448","Offices of Other Holding Companies","1010 GRAND BLVD 4TH FL MS 1020401","UMB FAMILY WEALTH - KS HALITE LLC","KANSAS CITY","MO","20251231"
"507772032","Wineries","1501 W 31ST STREET","UNCORKED BRANDS LLC","KANSAS CITY","MO","20251231"
"1274057344","All Other Insurance Related Activities","14309 DEARBORN ST","CHWA SUNNY L","OVERLAND PARK","KS","20251231"
"1746944640","Software Publishers","705 3RD ST","EXACTLOGIX INC","BELOIT","WI","20251231"
"873325184","Other Computer Related Services","8701 N KANSAS PL","ENCLAVE SOLUTIONS LLC","KANSAS CITY","MO","20251231"
"219415168","Landscaping Services","7943 N BROOKLYN AVE","APEX GARDENS LLC","KANSAS CITY","MO","20251231"
"982442624","Office Administrative Services","420 NICHOLS RD","V5 VENTURES GROUP LLC","KANSAS CITY","MO","20251231"
"1096192640","All Other Professional Scientific and Technical Services","12290 VOYAGER PKWY","COMPASSION INTERNATIONAL INC.","COLORADO SPRINGS","CO","20251231"
"130957952","Home Health Care Services","7546 TROOST AVE","SHOW ME LOVE HEALTH CARE LLC","KANSAS CITY","MO","20251231"
"88171136","All Other Miscellaneous Retailers","8450 NW PRAIRIE VIEW RD","GREEN TEA DESIGNS LLC","KANSAS CITY","MO","20251231"
"766889088","Commercial and Institutional Building Construction","19910 S CABLE RD","FULTON DAVID JR","BELTON","MO","20251231"
"826819200","Beauty Salons","55 PUBLIC SQ","PS LIFESTYLE MISSOURI LLC","CLEVELAND","OH","20251231"
"830826752","General Automotive Repair","9425 HOLMES RD","JAY WOLFE BODY SHOP LLC","KANSAS CITY","MO","20251231"
"82567808","All Other Professional Scientific and Technical Services","1520 LOCUST ST","DUTZELS CATERING & FOOD SERVICE MANAG","KANSAS CITY","MO","20251231"
"170463872","Software Publishers","4201 MAIN ST","HTX LABS INC","HOUSTON","TX","20251231"
"172051584","Veterinary Services","5002 MAIN","PLAZA ANIMAL CLINIC INC","KANSAS CITY","MO","20251231"
"585417344","Graphic Design Services","9 E 72ND ST","ZAIDARHZAUVA LALBIAKNGHETA","KANSAS CITY","MO","20251231"
"370013312","All Other General Merchandise Retailers","500 NE BARRY RD","REDBOX AUTOMATED RETAIL LLC","KANSAS CITY","MO","20241231"
"243208832","Agents and Managers for Artists Athletes Entertainers and Other Public Figures","5777 W CENTURY BLVD","THE FABULOUS THUNDERBIRDS INC","LOS ANGELES","CA","20251231"
"299831936","Specialized Freight (except Used Goods) Trucking Long-Distance","200 AIRSIDE DR","INTRANSIT LLC","CORAOPOLIS","PA","20251231"
"1354185856","All Other Professional Scientific and Technical Services","6501 NE 44TH TER","TMAR","KANSAS CITY","MO","20251231"
"324680832","Employment Placement Agencies","2018 WASHINGTON ST","SYNDEO STAFFING KANSAS CITY LLC","KANSAS CITY","MO","20251231"
"1003826304","Automobile and Other Motor Vehicle Merchant Wholesalers","1475 N CORRINGTON AVE","NAVISTAR INC","KANSAS CITY","MO","20251231"
"778464384","All Other Miscellaneous Retailers","7701 LEGACY DR","ROLLING FRITO LAY SALES LP","PLANO","TX","20241231"
"1261730944","Convenience Retailers","4341 PASEO BLVD","O & AM ENTERPRISES LLC","KANSAS CITY","MO","20251231"
"1204347520","Electronics and Appliance Retailers","8321 WORNALL RD","THE RICK HERRERA GROUP LLC","KANSAS CITY","MO","20241231"
"241930880","Computing Infrastructure Providers Data Processing Web Hosting and Related Services","11091 SUNSET HILLS ROAD - SUITE 800","AGILE DECISION SCIENCES LLC","RESTON","VA","20251231"
